docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions
1566693,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1566711,l-r,2001-2006,Unknown,Low,Unknown,['Eastern Europe']
1567035,e-k,2001-2006,Pre-1900s,Low,Man,['Northern America']
1567446,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1567447,l-r,2001-2006,Pre-1900s,Medium-Low,Unknown,['None']
1567603,s-,2001-2006,Unknown,Low,Unknown,['None']
1567695,s-,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1568127,s-,2001-2006,Unknown,Low,Unknown,['None']
1568130,s-,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568283,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568354,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568411,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568421,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568437,s-,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568442,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568461,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568507,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568525,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1568528,s-,2001-2006,Pre-1900s,Medium-Low,Unknown,['Southern Europe']
1568769,l-r,2001-2006,20th century,Low,Man,['Northern America']
1568793,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['Eastern Asia']
1568817,s-,2001-2006,Unknown,Low,Unknown,['None']
1569124,l-r,2001-2006,Pre-1900s,Low,Unknown,['Western Europe']
1569390,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1569465,s-,2001-2006,Unknown,Medium-High,Unknown,['None']
1569748,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Southern Europe']
1569993,l-r,2001-2006,Unknown,Low,Unknown,['Northern America']
1570105,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1571208,a-d,2001-2006,20th century,Medium-Low,Unknown,['None']
1571394,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1571490,s-,2001-2006,Unknown,Low,Unknown,['None']
1571513,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1571595,l-r,2001-2006,Pre-1900s,Low,Man,['None']
1571647,s-,2001-2006,Unknown,Medium-High,Unknown,['Northern Europe']
1571717,a-d,2001-2006,Pre-1900s,Low,Unknown,['None']
1572221,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1572415,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1572432,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572460,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572511,s-,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572527,s-,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe']
1572541,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572563,a-d,2001-2006,20th century,Low,Unknown,['Western Europe']
1572579,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572592,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572624,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572664,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1572705,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1572762,e-k,2001-2006,Unknown,Low,Unknown,['None']
1572962,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1573105,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1573290,s-,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1573309,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1573312,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1573420,e-k,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe']
1573703,l-r,2001-2006,Unknown,Low,Unknown,['None']
1573708,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1573957,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1574918,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Southern Asia']
1574932,a-d,2001-2006,Unknown,High,Unknown,['Western Europe']
1574969,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1575315,a-d,2001-2006,Pre-1900s,Medium-Low,Man,['None']
1575388,a-d,2001-2006,Unknown,Low,Unknown,['Northern America']
1575678,e-k,2001-2006,Unknown,Low,Unknown,['None']
1575811,e-k,2001-2006,20th century,Medium-Low,Unknown,['Southern Europe']
1575934,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1575989,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1576202,s-,2001-2006,Unknown,Low,Unknown,['None']
1576244,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1576703,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Eastern Europe']
1576977,l-r,2001-2006,20th century,Medium-High,Unknown,['None']
1577425,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1578959,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1579509,s-,2001-2006,20th century,Medium-Low,Man,['Northern Europe']
1579537,s-,2001-2006,Unknown,Low,Unknown,['None']
1579602,l-r,2001-2006,Unknown,Low,Unknown,['None']
1579603,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1579782,s-,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe']
1580060,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1580147,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1580154,a-d,2001-2006,Pre-1900s,Low,Man,['Western Europe']
1580428,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe']
1580573,e-k,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1580612,e-k,2001-2006,Pre-1900s,Medium-High,Man,['Eastern Asia']
1581636,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1582225,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Eastern Europe']
1582533,e-k,2001-2006,20th century,Medium-Low,Unknown,['Western Europe']
1582579,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1582788,l-r,2001-2006,20th century,Medium-Low,Unknown,['Southern Europe']
1583371,e-k,2001-2006,Unknown,Medium-High,Unknown,['None']
1583373,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe']
1583676,l-r,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1583828,a-d,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1584018,a-d,2001-2006,Pre-1900s,Low,Unknown,['Eastern Asia']
1584049,l-r,2001-2006,20th century,Medium-Low,Unknown,['Southern Europe']
1584790,a-d,2001-2006,Unknown,High,Unknown,['None']
1585376,l-r,2001-2006,Unknown,Medium-Low,Unknown,['Middle Africa']
1585609,s-,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia']
1586433,l-r,2001-2006,20th century,Medium-High,Unknown,['None']
1586545,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Western Africa']
1586553,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Southern Europe']
1586603,s-,2001-2006,Unknown,Low,Unknown,['None']
1586642,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1586780,l-r,2001-2006,20th century,Low,Unknown,['Northern America']
1586790,l-r,2001-2006,Unknown,Low,Unknown,['Southern Asia']
1586885,l-r,2001-2006,Unknown,Low,Unknown,['Northern America']
1586900,a-d,2001-2006,20th century,Medium-Low,Unknown,['None']
1587012,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia']
1587014,e-k,2001-2006,Unknown,Medium-High,Unknown,['Western Africa']
1587036,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Northern Europe']
1587146,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1587532,l-r,2001-2006,Unknown,Low,Unknown,['None']
1587816,s-,2001-2006,Unknown,Low,Unknown,['Eastern Europe']
1588277,e-k,2001-2006,21st century,Medium-High,Unknown,['Western Europe']
1588332,a-d,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1588375,s-,2001-2006,20th century,Medium-High,Man,['Southern Europe']
1588566,e-k,2001-2006,20th century,Medium-Low,Man,['Northern Europe']
1588656,a-d,2001-2006,Unknown,High,Unknown,['None']
1588779,s-,2001-2006,Unknown,Low,Unknown,['None']
1589297,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1589354,l-r,2001-2006,Unknown,Low,Unknown,['None']
1589488,l-r,2001-2006,20th century,Low,Man,['South-eastern Asia']
1589605,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe']
1589670,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern Europe']
1589699,s-,2001-2006,Unknown,Medium-Low,Unknown,['None']
1590037,a-d,2001-2006,Pre-1900s,Low,Unknown,['None']
1590051,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1590246,a-d,2001-2006,Pre-1900s,Low,Unknown,['None']
1590697,e-k,2001-2006,Pre-1900s,Low,Man,['Northern America']
1590827,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1590871,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1590907,l-r,2001-2006,Unknown,High,Unknown,['None']
1590944,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1590996,a-d,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1591334,a-d,2001-2006,Pre-1900s,Medium-High,Man,['None']
1591451,e-k,2001-2006,Unknown,Low,Unknown,['None']
1591499,a-d,2001-2006,Unknown,Low,Unknown,['South America']
1591516,e-k,2001-2006,Unknown,Low,Unknown,['None']
1591612,s-,2001-2006,Unknown,High,Unknown,['None']
1591898,a-d,2001-2006,Pre-1900s,Low,Unknown,['Southern Europe']
1592088,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1592130,l-r,2001-2006,20th century,Medium-Low,Unknown,['Western Europe']
1592833,e-k,2001-2006,Pre-1900s,Low,Man,['Eastern Europe']
1593260,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia']
1593264,a-d,2001-2006,Unknown,Low,Unknown,['None']
1593523,a-d,2001-2006,Pre-1900s,Low,Unknown,['None']
1593773,a-d,2001-2006,Unknown,Low,Unknown,['None']
1593943,e-k,2001-2006,Pre-1900s,Low,Man,['Western Europe']
1594188,l-r,2001-2006,20th century,Medium-Low,Unknown,['Western Africa']
1594259,a-d,2001-2006,Unknown,High,Unknown,['Southern Europe']
1594423,e-k,2001-2006,Unknown,Medium-Low,Unknown,"['Eastern Asia', 'Southern Asia']"
1594442,s-,2001-2006,Unknown,Low,Unknown,['None']
1594512,e-k,2001-2006,20th century,Low,Man,['Northern America']
1594596,a-d,2001-2006,20th century,Low,Man,['Northern America']
1595305,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1595493,e-k,2001-2006,Unknown,Low,Unknown,['None']
1595593,l-r,2001-2006,20th century,Medium-Low,Unknown,['Northern America']
1596278,e-k,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1596467,l-r,2001-2006,20th century,Low,Man,['Northern America']
1596937,s-,2001-2006,Pre-1900s,Medium-Low,Man,['None']
1597087,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern Europe']
1597563,e-k,2001-2006,Unknown,Low,Unknown,['Western Europe']
1597589,l-r,2001-2006,Unknown,High,Unknown,['None']
1597618,l-r,2001-2006,Unknown,High,Unknown,['None']
1597628,l-r,2001-2006,Unknown,High,Unknown,['None']
1597635,l-r,2001-2006,Unknown,High,Unknown,['None']
1597708,l-r,2001-2006,Unknown,Low,Unknown,['None']
1598038,a-d,2001-2006,Unknown,Low,Unknown,['None']
1598728,e-k,2001-2006,Unknown,High,Unknown,['Western Europe']
1598803,l-r,2001-2006,Unknown,High,Unknown,['Western Europe']
1599002,e-k,2001-2006,Unknown,Low,Unknown,['Southern Asia']
1599204,l-r,2001-2006,20th century,Low,Man,['Northern America']
1599271,e-k,2001-2006,Pre-1900s,Low,Man,['Northern America']
1599301,s-,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1599371,a-d,2001-2006,20th century,Medium-Low,Unknown,['Middle Africa']
1599510,l-r,2001-2006,Unknown,Medium-Low,Man,['Southern Africa']
1600078,e-k,2001-2006,Pre-1900s,Medium-Low,Man,['Central America']
1600248,a-d,2001-2006,Unknown,Medium-Low,Unknown,['None']
1600348,l-r,2001-2006,Unknown,Low,Unknown,['None']
1600425,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1600953,s-,2001-2006,Unknown,Medium-Low,Unknown,['None']
1601691,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['Eastern Asia']
1601697,s-,2001-2006,20th century,Medium-High,Unknown,['Northern America']
1601846,e-k,2001-2006,20th century,Medium-Low,Unknown,['Northern Europe']
1602096,e-k,2001-2006,Pre-1900s,Low,Man,['Western Europe']
1602141,a-d,2001-2006,Unknown,Low,Unknown,['None']
1602542,l-r,2001-2006,20th century,Low,Unknown,['Northern America']
1602564,s-,2001-2006,20th century,Medium-High,Unknown,['None']
1602717,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1602745,l-r,2001-2006,20th century,Low,Unknown,['Western Europe']
1602789,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1602967,e-k,2001-2006,Unknown,Low,Unknown,['Southern Asia']
1603016,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1603017,e-k,2001-2006,Pre-1900s,Low,Man,['None']
1603401,e-k,2001-2006,Pre-1900s,Medium-Low,Man,['None']
1603452,s-,2001-2006,Unknown,Low,Unknown,['None']
1603529,l-r,2001-2006,Unknown,Medium-Low,Unknown,['Northern Europe']
1603616,s-,2001-2006,20th century,Low,Unknown,"['Northern Europe', 'Northern America']"
1604126,s-,2001-2006,20th century,Medium-High,Man,['Eastern Africa']
1604411,a-d,2001-2006,Unknown,Medium-High,Unknown,['Eastern Africa']
1604508,s-,2001-2006,Unknown,Low,Unknown,['None']
1604510,s-,2001-2006,Unknown,Low,Unknown,['None']
1604536,s-,2001-2006,Unknown,Low,Unknown,['None']
1604539,s-,2001-2006,Unknown,Low,Unknown,['None']
1605480,e-k,2001-2006,Unknown,Low,Unknown,['None']
1606050,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1606191,e-k,2001-2006,Unknown,Medium-High,Unknown,['Eastern Africa']
1606336,s-,2001-2006,Unknown,Low,Unknown,['None']
1606345,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Western Africa']
1606347,s-,2001-2006,Unknown,Low,Unknown,['None']
1606619,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1606701,s-,2001-2006,Unknown,Low,Unknown,['None']
1606759,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1606773,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Eastern Asia']
1606943,a-d,2001-2006,Unknown,Medium-Low,Unknown,['None']
1606998,s-,2001-2006,Unknown,Low,Unknown,['None']
1607596,a-d,2001-2006,Unknown,Low,Unknown,['Western Europe']
1607967,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1607976,s-,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1608089,s-,2001-2006,Unknown,Medium-High,Unknown,['None']
1609292,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1609565,l-r,2001-2006,Unknown,Low,Unknown,['None']
1609585,l-r,2001-2006,Unknown,Medium-High,Unknown,['Southern Asia']
1609620,e-k,2001-2006,Unknown,Low,Unknown,['None']
1609957,a-d,2001-2006,Pre-1900s,Low,Man,['Northern America']
1609986,s-,2001-2006,Unknown,Medium-High,Unknown,['None']
1610094,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe']
1610272,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1610306,a-d,2001-2006,Pre-1900s,Low,Man,['None']
1610360,s-,2001-2006,Pre-1900s,Low,Man,['None']
1610392,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Southern Europe']
1610521,l-r,2001-2006,20th century,Low,Unknown,['None']
1610557,s-,2001-2006,Unknown,Low,Unknown,['None']
1610574,e-k,2001-2006,Unknown,Medium-High,Unknown,['Western Europe']
1610643,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Northern Europe']
1610688,l-r,2001-2006,Unknown,Low,Unknown,['Eastern Africa']
1610693,s-,2001-2006,Unknown,Medium-High,Unknown,['None']
1610744,e-k,2001-2006,21st century,Medium-Low,Unknown,['Western Europe']
1610860,s-,2001-2006,Unknown,Low,Unknown,['None']
1611036,s-,2001-2006,Unknown,Medium-High,Unknown,['None']
1611392,s-,2001-2006,Unknown,Medium-Low,Unknown,['None']
1611483,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1612104,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1612920,a-d,2001-2006,20th century,Medium-High,Man,['Northern Europe']
1613333,a-d,2001-2006,20th century,Medium-Low,Unknown,['None']
1613680,l-r,2001-2006,20th century,Medium-Low,Unknown,['Western Europe']
1613988,s-,2001-2006,Unknown,Low,Unknown,['None']
1614009,a-d,2001-2006,Unknown,Low,Unknown,['None']
1614348,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1614765,l-r,2001-2006,Unknown,High,Unknown,['None']
1614989,a-d,2001-2006,20th century,Low,Man,['Northern Europe']
1615277,e-k,2001-2006,20th century,Low,Man,['None']
1615504,e-k,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1615603,l-r,2001-2006,Pre-1900s,Low,Man,['None']
1615684,l-r,2001-2006,20th century,Medium-Low,Unknown,['Northern America']
1615830,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Northern Europe']
1615853,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615861,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615864,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615873,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615898,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615900,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615901,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615903,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615908,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615909,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615911,s-,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615913,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615914,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1615918,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615923,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1615924,a-d,2001-2006,Pre-1900s,Low,Unknown,['Northern America']
1616273,a-d,2001-2006,Unknown,Low,Unknown,['Eastern Europe']
1616565,a-d,2001-2006,Unknown,Medium-High,Unknown,['None']
1616657,s-,2001-2006,Unknown,Low,Unknown,['None']
1616746,e-k,2001-2006,Unknown,Medium-High,Unknown,['Northern America']
1616846,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1616991,s-,2001-2006,Unknown,Low,Unknown,['None']
1617006,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Eastern Europe']
1617214,l-r,2001-2006,20th century,Medium-Low,Unknown,['None']
1617520,a-d,2001-2006,Unknown,Medium-High,Unknown,['None']
1617534,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1617654,s-,2001-2006,Unknown,Medium-Low,Unknown,['None']
1617739,s-,2001-2006,Unknown,Low,Unknown,['None']
1617845,a-d,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1618128,e-k,2001-2006,Unknown,Medium-High,Unknown,['None']
1618229,s-,2001-2006,Unknown,Low,Unknown,['None']
1618546,l-r,2001-2006,Unknown,Medium-High,Unknown,['Eastern Europe']
1618600,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1618666,s-,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe']
1618850,a-d,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1619105,s-,2001-2006,Pre-1900s,Low,Man,['Eastern Asia']
1619132,l-r,2001-2006,Pre-1900s,Low,Man,['None']
1619230,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1619292,a-d,2001-2006,Unknown,High,Unknown,['Southern Asia']
1619447,s-,2001-2006,20th century,Medium-High,Man,['Northern America']
1619483,l-r,2001-2006,Unknown,Medium-High,Unknown,['None']
1619721,e-k,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Asia']
1619883,a-d,2001-2006,Pre-1900s,Medium-High,Unknown,['Northern America']
1619925,l-r,2001-2006,Unknown,Low,Unknown,['None']
1619999,l-r,2001-2006,Unknown,Medium-High,Unknown,['Northern America']
1620278,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1620287,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1620299,s-,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America']
1620331,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1620345,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1620353,s-,2001-2006,20th century,Medium-Low,Unknown,['Northern America']
1620383,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1620391,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1620394,s-,2001-2006,Unknown,Low,Unknown,['Northern America']
1620400,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America']
1620571,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe']
1620578,l-r,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1620819,a-d,2001-2006,Unknown,Low,Man,['None']
1620956,e-k,2001-2006,Unknown,Medium-Low,Unknown,['Eastern Europe']
1620964,l-r,2001-2006,Unknown,Low,Unknown,['None']
1621204,l-r,2001-2006,20th century,Medium-Low,Unknown,['None']
1621511,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['Eastern Asia']
1621605,l-r,2001-2006,Pre-1900s,Low,Man,['Western Europe']
1621698,a-d,2001-2006,20th century,High,Unknown,['Eastern Europe']
1621864,l-r,2001-2006,20th century,Medium-Low,Man,['Western Europe']
1622315,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None']
1622344,l-r,2001-2006,Pre-1900s,Low,Man,['Western Europe']
1622591,a-d,2001-2006,Unknown,Low,Unknown,['None']
1622623,s-,2001-2006,Unknown,Low,Unknown,['None']
1622727,a-d,2001-2006,Pre-1900s,Medium-High,Unknown,['None']
1622922,s-,2001-2006,Unknown,Medium-High,Unknown,['Western Africa']
1622996,l-r,2001-2006,Unknown,Low,Unknown,['Northern Europe']
1623031,a-d,2001-2006,Unknown,Medium-Low,Unknown,['None']
1623524,e-k,2001-2006,21st century,Medium-Low,Unknown,['Northern America']
1623824,s-,2001-2006,Unknown,Low,Unknown,['Southern Europe']
1623851,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1623907,s-,2001-2006,Pre-1900s,Medium-High,Man,['None']
1625316,s-,2001-2006,Unknown,Low,Unknown,['None']
1625417,s-,2001-2006,Unknown,Low,Unknown,['None']
1625444,l-r,2001-2006,Unknown,Low,Unknown,['Northern America']
1625454,s-,2001-2006,Unknown,Low,Unknown,['None']
1625721,l-r,2001-2006,20th century,Medium-High,Unknown,['None']
1625787,l-r,2001-2006,Unknown,Medium-Low,Unknown,['None']
1625999,a-d,2001-2006,20th century,Medium-High,Unknown,['Western Europe']
